السنة,السنة ميلادي,المنطقة الإدارية,الإدارة العامة بمنطقة/محافظة,إدارة التعليم,المرحلة ,السلطة,مكتب التعليم,جنس المدرسة, جملة سعودي,جملة غير سعودي, جملة طلاب
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,أهلي,مكتب التعليم برفحاء,بنات,73,8,81
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,أهلي,مكتب التعليم برفحاء,بنين,374,28,402
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,أهلي,مكتب التعليم بطريف,بنين,145,27,172
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,أهلي,مكتب التعليم بمحافظة العويقيلة,بنين,43,0,43
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنات,5663,402,6065
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنين,5394,417,5811
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,مكتب التعليم برفحاء,بنات,2466,230,2696
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,مكتب التعليم برفحاء,بنين,2306,189,2495
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,مكتب التعليم بطريف,بنات,1691,112,1803
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,مكتب التعليم بطريف,بنين,1644,91,1735
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,مكتب التعليم بمحافظة العويقيلة,بنات,566,32,598
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,حكومي,مكتب التعليم بمحافظة العويقيلة,بنين,570,47,617
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,20,17,37
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,عالمي وأجنبي,إدارة الإشراف التربوي,بنين,31,33,64
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم برفحاء,بنين,0,0,0
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,أهلي,إدارة الإشراف التربوي,بنات,299,8,307
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,أهلي,مكتب التعليم برفحاء,بنات,208,14,222
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,أهلي,مكتب التعليم بطريف,بنات,116,20,136
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,أهلي,مكتب التعليم بمحافظة العويقيلة,بنات,35,4,39
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,حكومي,إدارة الإشراف التربوي,بنات,3054,16,3070
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,حكومي,مكتب التعليم برفحاء,بنات,991,3,994
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,حكومي,مكتب التعليم بطريف,بنات,875,3,878
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,حكومي,مكتب التعليم بمحافظة العويقيلة,بنات,290,1,291
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,105,78,183
1446,2025,الحدود الشمالية,الحدود الشمالية,الإدارة العامة للتعليم بمنطقة الحدود الشمالية,رياض الأطفال,عالمي وأجنبي,مكتب التعليم برفحاء,بنات,48,15,63
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة الإبتدائية,أهلي,إدارة الإشراف التربوي,بنين,105,5,110
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة الإبتدائية,حكومي,إدارة الإشراف التربوي,بنات,4427,381,4808
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة الإبتدائية,حكومي,إدارة الإشراف التربوي,بنين,1508,115,1623
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة الثانوية,أهلي,إدارة الإشراف التربوي,بنين,109,9,118
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة الثانوية,حكومي,إدارة الإشراف التربوي,بنات,1536,73,1609
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة الثانوية,حكومي,إدارة الإشراف التربوي,بنين,1524,75,1599
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة المتوسطة,أهلي,إدارة الإشراف التربوي,بنين,14,0,14
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنات,1615,76,1691
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنين,1558,100,1658
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,رياض الأطفال,أهلي,إدارة الإشراف التربوي,بنات,169,16,185
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الافلاج,رياض الأطفال,حكومي,إدارة الإشراف التربوي,بنات,872,3,875
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الإبتدائية,أهلي,إدارة الإشراف التربوي,بنات,1823,99,1922
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الإبتدائية,أهلي,إدارة الإشراف التربوي,بنين,1353,61,1414
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الإبتدائية,حكومي,إدارة الإشراف التربوي,بنات,27145,3825,30970
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الإبتدائية,حكومي,إدارة الإشراف التربوي,بنين,11683,1599,13282
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الإبتدائية,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,621,642,1263
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الإبتدائية,عالمي وأجنبي,إدارة الإشراف التربوي,بنين,489,281,770
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الثانوية,أهلي,إدارة الإشراف التربوي,بنات,850,93,943
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الثانوية,أهلي,إدارة الإشراف التربوي,بنين,2078,126,2204
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الثانوية,حكومي,إدارة الإشراف التربوي,بنات,9226,1063,10289
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الثانوية,حكومي,إدارة الإشراف التربوي,بنين,8068,939,9007
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الثانوية,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,15,51,66
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة الثانوية,عالمي وأجنبي,إدارة الإشراف التربوي,بنين,48,80,128
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة المتوسطة,أهلي,إدارة الإشراف التربوي,بنات,354,10,364
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة المتوسطة,أهلي,إدارة الإشراف التربوي,بنين,775,36,811
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنات,10055,1109,11164
1446,2025,الرياض,الرياض,إدارة التعليم بمحافظة الخرج,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنين,9667,1043,10710
