السنة ميلادي,السنة هجري,الإدارة العامة,اسم المدرسة,السلطة,المرحلة ,جنس المدرسة
2025,1446,الشرقية,مدرسة ابتدائية مفهوم العلم العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدرسة البرامج العالمية الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدرسة البرامج العالمية الثانوية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدرسة البرامج العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدرسة التهذيب الابتدائية العالمية - المسار المصري,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدرسة العالم الجديد الثانوية العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدرسة العالم الجديد المتوسطة العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدرسة المعتصم العالمية-الدمام,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,مدرسة المعتصم العالمية الدمام,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدرسة رواد الاصالة العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,مدرسة رواد المدارات العالمية الثانوية للبنين,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدرسة رياض اطفال مفهوم العلم العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,مدرسة عالم الموهبة الابتدائية للبنين,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدرسة عالم الموهبة المتوسطة للبنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدرسة عالم صدارة للتعليم الابتدائية العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدرسة ماريا العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدرسةأجاد العالمية للبنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,منار الباطن العالمية الإبتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,منار الباطن العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الاحساء,ابتدائية أكاديمية الكفاح - دولي,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية الاحساء النموذجية الأهلية / دولي,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية الأحساء النموذجية الأهلية دولي بنات,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية الأنجال الأهلية-فصول دولية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية الانجال الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية الباكستانية العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية الريادة العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,إبتدائية الريادة العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية النخبة النموذجية الاهلية الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية النخبة النموذجية الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية النموذجية العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية النموذجية العالمية ( مسار مصري ),عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية النموذجية العالمية.,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية جواثا الأهلية (المسار المصري),عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية جواثا الاهلية الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية جواثا الأهلية المسار المصري  بنين,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية جواثا الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية دوحة الابداع العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية رواد الخليج العالمية بنات -الأحساء,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية رواد الخليج العالمية بنين - الأحساء,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية رؤية المستقبل الأهلية الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية رؤية المستقبل الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية شعاع الخليج العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائية شعاع الخليج العالمية.,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية مدارس  المتقدمة العالمية فرع جامعة الملك فيصل,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائية ندى العالمية للبنات,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,ابتدائيــــة ندى العالمية للبنين,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,ابتدائيةالنموذجية العالمية ( مسار مصري ),عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الاحساء,الإبتدائية النموذجية المطورة الأهلية الدولية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الاحساء,الروضة النموذجية المطورة للأطفال البرنامج الدولي,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الاحساء,المسار المصري جواثا الاهلية متوسط بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الاحساء,النخبة النموذجية المتوسطة الدولية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الاحساء,ثانوية  مدارس الريادة العالمية.,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الاحساء,ثانوية أكاديمية الكفاح - دولي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الاحساء,ثانوية الأنجال الأهلية-فصول دولية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الاحساء,ثانوية الانجال الدولية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الاحساء,ثانوية الباكستانية العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الاحساء,ثانوية الريادة العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الاحساء,ثانوية النموذجية العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
